mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0347,INSP-API-010,Inspection API,response,$.data[].product.activity.ndb_synched_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0348,INSP-API-010,Inspection API,response,$.data[].product.activity.ndb_last_ops_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0349,INSP-API-010,Inspection API,response,$.data[].product.activity.industrial_sector_id,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0350,INSP-API-010,Inspection API,response,$.data[].product.activity.name,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0351,INSP-API-010,Inspection API,response,$.data[].unit,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0352,INSP-API-010,Inspection API,response,$.data[].unit.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0353,INSP-API-010,Inspection API,response,$.data[].unit.parent_id,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0354,INSP-API-010,Inspection API,response,$.data[].unit.code,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0355,INSP-API-010,Inspection API,response,$.data[].unit.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0356,INSP-API-010,Inspection API,response,$.data[].unit.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0357,INSP-API-010,Inspection API,response,$.data[].unit.is_thermal,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0358,INSP-API-010,Inspection API,response,$.data[].unit.is_scanning,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0359,INSP-API-010,Inspection API,response,$.data[].unit.is_for_gold_activity,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0360,INSP-API-010,Inspection API,response,$.data[].unit.is_diesel,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0361,INSP-API-010,Inspection API,response,$.data[].unit.is_natural_gas,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0362,INSP-API-010,Inspection API,response,$.data[].unit.created_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0363,INSP-API-010,Inspection API,response,$.data[].unit.updated_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0364,INSP-API-010,Inspection API,response,$.data[].unit.ndb_synched_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0365,INSP-API-010,Inspection API,response,$.data[].unit.ndb_last_ops_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0366,INSP-API-010,Inspection API,response,$.data[].unit.name,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0367,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0368,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.id,int,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0369,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.system,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0370,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.map_key,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0371,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.source_code,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0372,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.target_code,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0373,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.created_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0374,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.updated_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0375,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.ndb_synched_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0376,INSP-API-010,Inspection API,response,$.data[].unit.mapped_unit.ndb_last_ops_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0377,INSP-API-010,Inspection API,response,$.first_page_url,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0378,INSP-API-010,Inspection API,response,$.from,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0379,INSP-API-010,Inspection API,response,$.last_page,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0380,INSP-API-010,Inspection API,response,$.last_page_url,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0381,INSP-API-010,Inspection API,response,$.links,list,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0382,INSP-API-010,Inspection API,response,$.links[].url,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0383,INSP-API-010,Inspection API,response,$.links[].label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0384,INSP-API-010,Inspection API,response,$.links[].active,bool,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0385,INSP-API-010,Inspection API,response,$.next_page_url,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0386,INSP-API-010,Inspection API,response,$.path,str,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0387,INSP-API-010,Inspection API,response,$.per_page,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0388,INSP-API-010,Inspection API,response,$.prev_page_url,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0389,INSP-API-010,Inspection API,response,$.to,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0390,INSP-API-010,Inspection API,response,$.total,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0391,INSP-API-011,Inspection API,request,inspection_type,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0392,INSP-API-011,Inspection API,request,is_distrupted,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0393,INSP-API-011,Inspection API,request,distrubtion_reason,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0394,INSP-API-011,Inspection API,request,other_distrubtion_reason,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0395,INSP-API-011,Inspection API,request,factory_front_image[],file,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0396,INSP-API-011,Inspection API,request,distrubtion_report[],file,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0397,INSP-API-011,Inspection API,request,factory_condition,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0398,INSP-API-011,Inspection API,request,used_fuel_type[],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0399,INSP-API-011,Inspection API,request,factory_stop_reason,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0400,INSP-API-011,Inspection API,request,production_date,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
