requirement_id,screen_id,score,tier,classification,module,had_module_signal
REQ-R0C-01186,SCR-ADM-031,9,STRONG,USER_ACTION,"complince",True
REQ-R0C-01188,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"complince",True
REQ-R0C-01189,SCR-ADM-031,9,STRONG,ACCEPTANCE_CRITERION,"complince",True
REQ-R0C-01190,SCR-ADM-030,8,STRONG,SYSTEM_BEHAVIOR,"complince",True
REQ-R0C-01191,SCR-ADM-001,6,STRONG,BUSINESS_RULE,"complince",True
REQ-R0C-01192,SCR-ADM-041,10,STRONG,SYSTEM_BEHAVIOR,"complince",True
REQ-R0C-01193,SCR-ADM-030,10,STRONG,BUSINESS_RULE,"complince",True
REQ-R0C-01194,SCR-ADM-001,11,STRONG,ACCEPTANCE_CRITERION,"complince",True
REQ-R0C-01195,SCR-ADM-030,10,STRONG,SYSTEM_BEHAVIOR,"complince",True
REQ-R0C-01196,SCR-ADM-030,4,WEAK,BUSINESS_RULE,"complince",True
REQ-R0C-01198,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01201,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01206,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01212,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01213,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01214,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"stratgic view",True
REQ-R0C-01221,SCR-WEB-500,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01227,SCR-WEB-500,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01228,SCR-WEB-500,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01233,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01234,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01235,SCR-WEB-400,2,WEAK,DATA_REQUIREMENT,"ops view",True
REQ-R0C-01241,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01244,SCR-VIR-720,7,STRONG,SYSTEM_BEHAVIOR,"ipad scope",True
REQ-R0C-01246,SCR-WEB-320,2,WEAK,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01250,SCR-WEB-320,4,WEAK,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01253,SCR-VIR-720,12,STRONG,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01254,SCR-WEB-320,2,WEAK,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01265,SCR-WEB-320,2,WEAK,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01266,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01267,SCR-VIR-720,10,STRONG,BUSINESS_REQUIREMENT,"ipad scope",True
REQ-R0C-01269,SCR-WEB-400,3,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01270,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01271,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01272,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01273,SCR-WEB-400,5,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01274,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01275,SCR-WEB-400,5,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01276,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01277,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01278,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01279,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01280,SCR-WEB-400,2,WEAK,BUSINESS_REQUIREMENT,"dashboard req",True
REQ-R0C-01281,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01282,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01283,SCR-WEB-130,11,STRONG,USER_ACTION,"sheet1",False
REQ-R0C-01284,SCR-ADM-031,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01285,SCR-WEB-210,10,STRONG,USER_ACTION,"sheet1",False
REQ-R0C-01286,SCR-WEB-400,10,STRONG,USER_ACTION,"sheet1",False
REQ-R0C-01287,SCR-ADM-030,2,WEAK,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01288,SCR-WEB-130,3,WEAK,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01289,SCR-WEB-400,8,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01290,SCR-WEB-210,4,WEAK,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01291,SCR-WEB-120,8,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01292,SCR-WEB-120,14,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01293,SCR-ADM-020,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01294,SCR-WEB-130,9,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01295,SCR-WEB-120,6,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01296,SCR-WEB-320,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01297,SCR-ADM-051,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01298,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01299,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01300,SCR-ADM-020,6,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01301,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01302,SCR-WEB-300,9,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01303,SCR-WEB-120,8,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01304,SCR-WEB-400,8,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01305,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01306,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01307,SCR-WEB-400,8,STRONG,USER_ACTION,"sheet1",False
REQ-R0C-01308,SCR-WEB-400,10,STRONG,USER_ACTION,"sheet1",False
REQ-R0C-01314,SCR-WEB-120,6,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01315,SCR-WEB-400,8,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01316,SCR-WEB-120,6,STRONG,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01317,SCR-WEB-300,7,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01318,SCR-ADM-020,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01319,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01320,SCR-ADM-060,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01321,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01322,SCR-WEB-400,8,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01323,SCR-WEB-400,10,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01324,SCR-WEB-120,6,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01325,SCR-ADM-020,9,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01326,SCR-WEB-120,6,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01327,SCR-ADM-011,2,WEAK,ACCEPTANCE_CRITERION,"sheet1",False
REQ-R0C-01328,SCR-WEB-120,6,STRONG,ACCEPTANCE_CRITERION,"sheet1",False
REQ-R0C-01329,SCR-ADM-020,2,WEAK,DATA_REQUIREMENT,"sheet1",False
REQ-R0C-01330,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01331,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01332,SCR-ADM-051,4,WEAK,USER_ACTION,"sheet1",False
REQ-R0C-01333,SCR-ADM-031,2,WEAK,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01336,SCR-WEB-320,2,WEAK,SYSTEM_BEHAVIOR,"sheet1",False
REQ-R0C-01337,SCR-ADM-080,5,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01338,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01339,SCR-ADM-020,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01340,SCR-WEB-120,4,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01341,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01342,SCR-WEB-120,10,STRONG,BUSINESS_RULE,"sheet1",False
REQ-R0C-01343,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"sheet1",False
REQ-R0C-01344,SCR-ADM-031,2,WEAK,ACCEPTANCE_CRITERION,"sheet1",False
REQ-R0C-01345,SCR-WEB-100,9,STRONG,USER_ACTION,"paragraph 5",False
REQ-R0C-01346,SCR-ADM-090,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 8",False
REQ-R0C-01347,SCR-WEB-100,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 16",False
REQ-R0C-01348,SCR-ADM-010,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 34",False
REQ-R0C-01349,SCR-WEB-200,9,STRONG,USER_ACTION,"paragraph 35",False
REQ-R0C-01350,SCR-WEB-100,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 39",False
REQ-R0C-01351,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 42",False
REQ-R0C-01352,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 46",False
REQ-R0C-01353,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 47",False
REQ-R0C-01354,SCR-WEB-400,8,STRONG,USER_ACTION,"paragraph 49",False
REQ-R0C-01355,SCR-WEB-130,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 50",False
REQ-R0C-01356,SCR-WEB-120,14,STRONG,BUSINESS_RULE,"paragraph 51",False
REQ-R0C-01357,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 56",False
REQ-R0C-01358,SCR-WEB-110,17,STRONG,USER_ACTION,"paragraph 63",False
REQ-R0C-01359,SCR-WEB-110,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 64",False
REQ-R0C-01360,SCR-WEB-200,8,STRONG,BUSINESS_RULE,"paragraph 68",False
REQ-R0C-01361,SCR-WEB-120,9,STRONG,BUSINESS_RULE,"paragraph 69",False
REQ-R0C-01362,SCR-WEB-110,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 71",False
REQ-R0C-01363,SCR-ADM-031,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 89",False
REQ-R0C-01364,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 106",False
REQ-R0C-01365,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 117",False
REQ-R0C-01366,SCR-WEB-120,8,STRONG,BUSINESS_RULE,"paragraph 121",False
REQ-R0C-01367,SCR-WEB-400,10,STRONG,USER_ACTION,"paragraph 132",False
REQ-R0C-01368,SCR-WEB-400,10,STRONG,USER_ACTION,"paragraph 133",False
REQ-R0C-01369,SCR-WEB-400,8,STRONG,USER_ACTION,"paragraph 135",False
REQ-R0C-01370,SCR-WEB-310,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 136",False
REQ-R0C-01371,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 137",False
REQ-R0C-01372,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 138",False
REQ-R0C-01373,SCR-WEB-400,8,STRONG,USER_ACTION,"paragraph 140",False
REQ-R0C-01374,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 142",False
REQ-R0C-01375,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 145",False
REQ-R0C-01376,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 156",False
REQ-R0C-01377,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 157",False
REQ-R0C-01378,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"paragraph 159",False
REQ-R0C-01379,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 161",False
REQ-R0C-01380,SCR-WEB-100,8,STRONG,BUSINESS_RULE,"paragraph 163",False
REQ-R0C-01381,SCR-WEB-400,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 166",False
REQ-R0C-01382,SCR-VIR-720,6,STRONG,USER_ACTION,"paragraph 167",False
REQ-R0C-01383,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 170",False
REQ-R0C-01384,SCR-ADM-070,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 171",False
REQ-R0C-01385,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 180",False
REQ-R0C-01386,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 182",False
REQ-R0C-01387,SCR-ADM-001,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 184",False
REQ-R0C-01388,SCR-WEB-150,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 188",False
REQ-R0C-01389,SCR-WEB-120,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 189",False
REQ-R0C-01390,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 197",False
REQ-R0C-01391,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 198",False
REQ-R0C-01392,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 201",False
REQ-R0C-01393,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 204",False
REQ-R0C-01394,SCR-WEB-120,8,STRONG,BUSINESS_RULE,"paragraph 205",False
REQ-R0C-01395,SCR-WEB-120,10,STRONG,USER_ACTION,"paragraph 210",False
REQ-R0C-01396,SCR-WEB-100,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 211",False
REQ-R0C-01397,SCR-ADM-031,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 213",False
REQ-R0C-01398,SCR-ADM-031,4,WEAK,USER_ACTION,"paragraph 218",False
REQ-R0C-01399,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 219",False
REQ-R0C-01400,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 220",False
REQ-R0C-01401,SCR-ADM-031,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 223",False
REQ-R0C-01402,SCR-ADM-031,4,WEAK,USER_ACTION,"paragraph 228",False
REQ-R0C-01403,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 229",False
REQ-R0C-01404,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 230",False
REQ-R0C-01405,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 237",False
REQ-R0C-01406,SCR-WEB-130,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 238",False
REQ-R0C-01407,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 243",False
REQ-R0C-01408,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 247",False
REQ-R0C-01409,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 248",False
REQ-R0C-01410,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 259",False
REQ-R0C-01411,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 272",False
REQ-R0C-01412,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 294",False
REQ-R0C-01413,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 297",False
REQ-R0C-01414,SCR-WEB-400,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 298",False
REQ-R0C-01415,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 299",False
REQ-R0C-01416,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 301",False
REQ-R0C-01417,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 303",False
REQ-R0C-01418,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 307",False
REQ-R0C-01419,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 328",False
REQ-R0C-01420,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 341",False
REQ-R0C-01421,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 356",False
REQ-R0C-01422,SCR-WEB-100,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 357",False
REQ-R0C-01423,SCR-WEB-100,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 358",False
REQ-R0C-01424,SCR-WEB-200,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 362",False
REQ-R0C-01425,SCR-WEB-200,8,STRONG,USER_ACTION,"paragraph 363",False
REQ-R0C-01426,SCR-WEB-110,8,STRONG,BUSINESS_RULE,"paragraph 364",False
REQ-R0C-01427,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 365",False
REQ-R0C-01428,SCR-WEB-100,8,STRONG,BUSINESS_RULE,"paragraph 366",False
REQ-R0C-01429,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 369",False
REQ-R0C-01430,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 370",False
REQ-R0C-01431,SCR-WEB-300,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 371",False
REQ-R0C-01432,SCR-WEB-150,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 374",False
REQ-R0C-01433,SCR-WEB-150,4,WEAK,BUSINESS_RULE,"paragraph 378",False
REQ-R0C-01434,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 379",False
REQ-R0C-01435,SCR-ADM-001,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 383",False
REQ-R0C-01436,SCR-WEB-200,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 385",False
REQ-R0C-01437,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 387",False
REQ-R0C-01438,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 389",False
REQ-R0C-01439,SCR-WEB-110,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 396",False
REQ-R0C-01440,SCR-WEB-100,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 408",False
REQ-R0C-01441,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 415",False
REQ-R0C-01442,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 431",False
REQ-R0C-01443,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 452",False
REQ-R0C-01444,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 459",False
REQ-R0C-01445,SCR-WEB-210,13,STRONG,USER_ACTION,"paragraph 476",False
REQ-R0C-01446,SCR-WEB-130,18,STRONG,BUSINESS_REQUIREMENT,"table 1, row 3, cell 1",False
REQ-R0C-01447,SCR-WEB-130,12,STRONG,USER_ACTION,"table 1, row 3, cell 2",False
REQ-R0C-01448,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"table 1, row 4, cell 1",False
REQ-R0C-01449,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"table 1, row 5, cell 1",False
REQ-R0C-01450,SCR-WEB-120,8,STRONG,USER_ACTION,"table 1, row 6, cell 2",False
REQ-R0C-01451,SCR-WEB-150,4,WEAK,BUSINESS_REQUIREMENT,"table 2, row 2, cell 2",False
REQ-R0C-01452,SCR-WEB-120,30,STRONG,BUSINESS_RULE,"table 4, row 4, cell 1",False
REQ-R0C-01453,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 6, row 12, cell 2",False
REQ-R0C-01454,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 6, row 13, cell 2",False
REQ-R0C-01455,SCR-ADM-030,2,WEAK,BUSINESS_REQUIREMENT,"table 7, row 3, cell 5",False
REQ-R0C-01456,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 7, row 7, cell 5",False
REQ-R0C-01457,SCR-WEB-130,12,STRONG,BUSINESS_REQUIREMENT,"table 7, row 15, cell 5",False
REQ-R0C-01458,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 8, row 13, cell 4",False
REQ-R0C-01459,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 8, row 14, cell 4",False
REQ-R0C-01460,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 8, row 15, cell 4",False
REQ-R0C-01461,SCR-ADM-010,2,WEAK,BUSINESS_REQUIREMENT,"table 9, row 7, cell 2",False
REQ-R0C-01462,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 14, row 8, cell 2",False
REQ-R0C-01463,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"table 15, row 3, cell 2",False
REQ-R0C-01464,SCR-WEB-130,14,STRONG,BUSINESS_REQUIREMENT,"table 15, row 7, cell 2",False
REQ-R0C-01465,SCR-WEB-130,9,STRONG,USER_ACTION,"table 16, row 3, cell 3",False
REQ-R0C-01466,SCR-ADM-030,8,STRONG,USER_ACTION,"table 17, row 2, cell 4",False
REQ-R0C-01467,SCR-ADM-010,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 14",False
REQ-R0C-01468,SCR-WEB-210,17,STRONG,BUSINESS_REQUIREMENT,"paragraph 22",False
REQ-R0C-01469,SCR-WEB-130,9,STRONG,USER_ACTION,"paragraph 23",False
REQ-R0C-01470,SCR-WEB-120,19,STRONG,USER_ACTION,"paragraph 25",False
REQ-R0C-01471,SCR-WEB-130,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 32",False
REQ-R0C-01472,SCR-ADM-030,12,STRONG,USER_ACTION,"paragraph 33",False
REQ-R0C-01473,SCR-WEB-140,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 35",False
REQ-R0C-01474,SCR-WEB-150,18,STRONG,USER_ACTION,"paragraph 44",False
REQ-R0C-01475,SCR-VIR-720,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 50",False
REQ-R0C-01476,SCR-WEB-400,22,STRONG,BUSINESS_REQUIREMENT,"paragraph 57",False
REQ-R0C-01477,SCR-WEB-130,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 66",False
REQ-R0C-01478,SCR-ADM-051,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 67",False
REQ-R0C-01479,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 69",False
REQ-R0C-01480,SCR-ADM-001,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 70",False
REQ-R0C-01481,SCR-ADM-030,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 81",False
REQ-R0C-01482,SCR-ADM-031,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 82",False
REQ-R0C-01483,SCR-ADM-031,21,STRONG,BUSINESS_REQUIREMENT,"paragraph 89",False
REQ-R0C-01484,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 96",False
REQ-R0C-01485,SCR-WEB-500,9,STRONG,USER_ACTION,"paragraph 100",False
REQ-R0C-01486,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 108",False
REQ-R0C-01487,SCR-ADM-001,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 111",False
REQ-R0C-01488,SCR-WEB-500,11,STRONG,USER_ACTION,"paragraph 112",False
REQ-R0C-01489,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 113",False
REQ-R0C-01490,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 119",False
REQ-R0C-01491,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"paragraph 121",False
REQ-R0C-01492,SCR-WEB-120,18,STRONG,USER_ACTION,"paragraph 129",False
REQ-R0C-01493,SCR-ADM-070,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 136",False
REQ-R0C-01494,SCR-WEB-500,9,STRONG,USER_ACTION,"paragraph 138",False
REQ-R0C-01495,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 139",False
REQ-R0C-01496,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 143",False
REQ-R0C-01497,SCR-WEB-120,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 144",False
REQ-R0C-01498,SCR-WEB-400,11,STRONG,BUSINESS_RULE,"paragraph 146",False
REQ-R0C-01499,SCR-VIR-720,9,STRONG,USER_ACTION,"paragraph 147",False
REQ-R0C-01500,SCR-VIR-720,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 155",False
REQ-R0C-01501,SCR-WEB-500,9,STRONG,USER_ACTION,"paragraph 159",False
REQ-R0C-01502,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 165",False
REQ-R0C-01503,SCR-ADM-031,13,STRONG,USER_ACTION,"paragraph 171",False
REQ-R0C-01504,SCR-WEB-120,14,STRONG,BUSINESS_RULE,"paragraph 173",False
REQ-R0C-01505,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 177",False
REQ-R0C-01506,SCR-ADM-010,15,STRONG,USER_ACTION,"paragraph 178",False
REQ-R0C-01507,SCR-ADM-020,20,STRONG,BUSINESS_REQUIREMENT,"paragraph 180",False
REQ-R0C-01508,SCR-ADM-020,17,STRONG,BUSINESS_REQUIREMENT,"paragraph 186",False
REQ-R0C-01509,SCR-VIR-720,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 190",False
REQ-R0C-01510,SCR-VIR-720,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 194",False
REQ-R0C-01511,SCR-ADM-020,17,STRONG,BUSINESS_RULE,"paragraph 196",False
REQ-R0C-01512,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 198",False
REQ-R0C-01513,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 199",False
REQ-R0C-01514,SCR-VIR-720,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 203",False
REQ-R0C-01515,SCR-VIR-720,13,STRONG,BUSINESS_RULE,"paragraph 207",False
REQ-R0C-01516,SCR-ADM-041,14,STRONG,BUSINESS_RULE,"paragraph 214",False
