"source_id","inventory_kind","source_name","status","route","web_nodes","equivalence_pass","mapping_basis","reason"
"2103:167240","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:168436","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:173178","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:179669","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:195761","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:177959","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:196088","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"31:40168","component_definition","Task Card","shared_duplicate","","164:88","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"98:9874","component_definition","Questions","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"125:14217","component_definition","Answer Bar","shared_duplicate","","318:107","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"134:24498","component_definition","Top Bar","shared_duplicate","","20:172","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"159:47720","component_definition","Media Minis","shared_duplicate","","318:118","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"167:16373","component_definition","Progress Status","shared_duplicate","","15:27","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"221:70335","component_definition","Contact Person Info Mobile","shared_duplicate","","171:28|9:66","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"159:47675","component_definition","Multi Media Uploader","shared_duplicate","","318:138","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"239:351034","component_definition","Checking list","shared_duplicate","","319:164|319:84","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"239:346035","component_definition","Checking list","shared_duplicate","","319:164|319:84","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"159:51204","component_definition","Questions New","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"239:355697","component_definition","Questions New selection","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"221:69660","component_definition","Answa","shared_duplicate","","318:107","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"239:357820","component_definition","Answa 2","shared_duplicate","","318:107","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"422:32955","component_definition","Location Verification","shared_duplicate","","319:193","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"434:36651","component_definition","Photos ","shared_duplicate","","318:138","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"523:62916","component_definition","Questions New","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"905:83717","component_definition","Top Bar","shared_duplicate","","20:172","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1032:48465","component_definition","Questions New","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1032:49139","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"360:48214","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"360:80269","component_definition","Incident Report","shared_duplicate","","366:44012","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"361:19525","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"361:32119","component_definition","Sample Collection Report","shared_duplicate","","336:45779","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"362:21196","component_definition","Non-Compliant Products Destruction Report","shared_duplicate","","366:44093","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"362:39096","component_definition","Non-Compliant Products Destruction Report","shared_duplicate","","366:44093","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"368:27879","component_definition","Non-Compliant Products Destruction Report","shared_duplicate","","366:44093","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"368:64406","component_definition","Frame 1984078811","obsolete_reference","","","true","non_delivery_reference_classification","obsolete_auto_named_definition"
"369:49024","component_definition","Facility Report","shared_duplicate","","336:45795","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:127296","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:144125","component_definition","Incident Report","shared_duplicate","","366:44012","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:155067","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:162112","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:171642","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:182238","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:191589","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:206606","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"369:197694","component_definition","Violation Report","shared_duplicate","","366:43890","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1682:222494","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1781:225065","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1781:226704","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1781:229222","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1814:36867","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1814:44488","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1831:22704","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1831:26835","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"1831:27552","component_definition","Frame 1984078775","obsolete_reference","","","true","non_delivery_reference_classification","obsolete_auto_named_definition"
"1831:27940","component_definition","Frame 1984078776","obsolete_reference","","","true","non_delivery_reference_classification","obsolete_auto_named_definition"
"1831:53867","component_definition","Summons Notice","shared_duplicate","","340:42098","true","documented_report_definition_collapse","source_component_collapsed_into_registered_web_component_or_screen_master"
"465:40949","component_definition","Big Map","shared_duplicate","","176:100","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"558:47312","component_definition","Mic Button","shared_duplicate","","318:125","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"465:38096","component_definition","Task Card2","shared_duplicate","","164:88","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"506:55316","component_definition","Location Pin","shared_duplicate","","15:23","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1026:47107","component_definition","Questions New","shared_duplicate","","317:137","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1237:42917","component_definition","Factory Detail Table Atom","shared_duplicate","","356:42542","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1237:93408","component_definition","Factory Details","shared_duplicate","","356:42542","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"2068:157047","component_definition","Tabs","shared_duplicate","","72:6736","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1108:3607","component_definition","Task Cards","shared_duplicate","","164:88","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1252:64226","component_definition","Task Cards Test","obsolete_reference","","","true","non_delivery_reference_classification","obsolete_test_artifact"
"1838:4971","component_definition","Task Chips","shared_duplicate","","72:6736","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"1954:3549","component_definition","Map Task Card","shared_duplicate","","164:88","true","registered component merge","source_component_collapsed_into_registered_web_component_or_screen_master"
"205:22361","referenced_component_asset","_RatingStar","web_node","","556:81261","true","delivered local component set with audited variant/property structure","verified_shared_delivery_map"
"205:22428","referenced_component_asset","Rating","web_node","","557:81840","true","delivered local component set with audited variant/property structure","verified_shared_delivery_map"
"205:28214","referenced_component_asset","Weight","web_node","","557:82064","true","delivered local component set with audited variant/property structure","verified_shared_delivery_map"
"28:7407","referenced_component_asset","_RatingStar","web_node","","554:80779","true","delivered local component set with audited variant/property structure","verified_shared_delivery_map"
"28:7474","referenced_component_asset","Rating","web_node","","557:81273","true","delivered local component set with audited variant/property structure","verified_shared_delivery_map"
"image:043bb985cddf6fd43276eb16e35b2e2a0da1515f","raster_asset","043bb985cddf6fd43276eb16e35b2e2a0da1515f","web_node","","560:81850","true","exact Figma image hash","verified_shared_delivery_map"
"image:05f5b3fc2b44a1ea745047ec65644c83d33212cf","raster_asset","05f5b3fc2b44a1ea745047ec65644c83d33212cf","web_node","","560:81852","true","exact Figma image hash","verified_shared_delivery_map"
"image:0dddee9c39dea1d83badb7eb645c4f46577b2602","raster_asset","0dddee9c39dea1d83badb7eb645c4f46577b2602","web_node","","560:81854","true","exact Figma image hash","verified_shared_delivery_map"
"image:137a13aadd9db9fecb402d8207d108ccea289a5d","raster_asset","137a13aadd9db9fecb402d8207d108ccea289a5d","web_node","","560:81856","true","exact Figma image hash","verified_shared_delivery_map"
"image:138800f384aae932132b561ea56065e5b641b465","raster_asset","138800f384aae932132b561ea56065e5b641b465","web_node","","560:81858","true","exact Figma image hash","verified_shared_delivery_map"
"image:138ce0b05c78faff63f04b2e0effee0fe763bd68","raster_asset","138ce0b05c78faff63f04b2e0effee0fe763bd68","web_node","","560:81860","true","documented 2048px Web derivative of oversized source bitmap","verified_shared_delivery_map"
"image:1c1616be1030727895e9db1755976e977fa0d401","raster_asset","1c1616be1030727895e9db1755976e977fa0d401","web_node","","560:81862","true","exact Figma image hash","verified_shared_delivery_map"
"image:27198cc96104c23f5969698771b222e7719add5c","raster_asset","27198cc96104c23f5969698771b222e7719add5c","web_node","","560:81864","true","exact Figma image hash","verified_shared_delivery_map"
"image:2a2f233567be673ddade2ee012bfdae9270550cf","raster_asset","2a2f233567be673ddade2ee012bfdae9270550cf","web_node","","560:81866","true","exact Figma image hash","verified_shared_delivery_map"
"image:2fbdba56de4a5135f0c978fdb6d6e6a9b0c73331","raster_asset","2fbdba56de4a5135f0c978fdb6d6e6a9b0c73331","web_node","","560:81868","true","exact Figma image hash","verified_shared_delivery_map"
"image:31dd49d744b40f0b3af3ed3b2df87160ea1b26e3","raster_asset","31dd49d744b40f0b3af3ed3b2df87160ea1b26e3","web_node","","560:81870","true","exact Figma image hash","verified_shared_delivery_map"
"image:320d23a874fbcfcf844fdf99592068da570f0817","raster_asset","320d23a874fbcfcf844fdf99592068da570f0817","web_node","","560:81872","true","exact Figma image hash","verified_shared_delivery_map"
"image:3636ce14f5eb173e13086768ab98a201d9322eb0","raster_asset","3636ce14f5eb173e13086768ab98a201d9322eb0","web_node","","560:81874","true","exact Figma image hash","verified_shared_delivery_map"
"image:365f66127c9266d0a7ab823019ff94723a9187c0","raster_asset","365f66127c9266d0a7ab823019ff94723a9187c0","web_node","","560:81876","true","exact Figma image hash","verified_shared_delivery_map"
"image:37a538599af53a380f709fc4af04e1842e5d3636","raster_asset","37a538599af53a380f709fc4af04e1842e5d3636","web_node","","560:81878","true","exact Figma image hash","verified_shared_delivery_map"
"image:37e814e0e37fff7e40c488ab7c248738f856e2c3","raster_asset","37e814e0e37fff7e40c488ab7c248738f856e2c3","web_node","","560:81880","true","exact Figma image hash","verified_shared_delivery_map"
"image:3901aeef709fbf889dac7c2dd09e61f958653eb7","raster_asset","3901aeef709fbf889dac7c2dd09e61f958653eb7","web_node","","560:81882","true","exact Figma image hash","verified_shared_delivery_map"
"image:3a2ac2098137947a30caf429c7936010ae4f63e0","raster_asset","3a2ac2098137947a30caf429c7936010ae4f63e0","web_node","","560:81884","true","exact Figma image hash","verified_shared_delivery_map"
"image:4084b7648cd1e29bfd750e9e19a91a137e0ce026","raster_asset","4084b7648cd1e29bfd750e9e19a91a137e0ce026","web_node","","560:81886","true","exact Figma image hash","verified_shared_delivery_map"
"image:4408749f9eda28ff9427e3bda9ecda49383368fb","raster_asset","4408749f9eda28ff9427e3bda9ecda49383368fb","web_node","","560:81888","true","exact Figma image hash","verified_shared_delivery_map"
"image:4ba9b517a0834c6b0fd6c35e2bd73041afc0f5a5","raster_asset","4ba9b517a0834c6b0fd6c35e2bd73041afc0f5a5","web_node","","560:81890","true","exact Figma image hash","verified_shared_delivery_map"
"image:52446ea0b195ae4009a0cc9c874e6200cc739d7b","raster_asset","52446ea0b195ae4009a0cc9c874e6200cc739d7b","web_node","","560:81892","true","exact Figma image hash","verified_shared_delivery_map"
"image:540f4bcc5bf3557a4a4aa9abfe236d2b122d8ffd","raster_asset","540f4bcc5bf3557a4a4aa9abfe236d2b122d8ffd","web_node","","560:81894","true","exact Figma image hash","verified_shared_delivery_map"
"image:547cc8effdbaa6c6a76779cebdef3f6361f02731","raster_asset","547cc8effdbaa6c6a76779cebdef3f6361f02731","web_node","","560:81896","true","exact Figma image hash","verified_shared_delivery_map"
"image:54c53e086f7682ac7073e40287daca64d8479a52","raster_asset","54c53e086f7682ac7073e40287daca64d8479a52","web_node","","560:81898","true","exact Figma image hash","verified_shared_delivery_map"
"image:557e36cbf8165e3cdd3c344488095e57af885ad7","raster_asset","557e36cbf8165e3cdd3c344488095e57af885ad7","web_node","","560:81900","true","exact Figma image hash","verified_shared_delivery_map"
"image:55998308b5675775f46e5cf9b74c611e55289b5c","raster_asset","55998308b5675775f46e5cf9b74c611e55289b5c","web_node","","560:81902","true","exact Figma image hash","verified_shared_delivery_map"
"image:5b822ae7d3f8598ee6d115bd7bd4963f0870ff05","raster_asset","5b822ae7d3f8598ee6d115bd7bd4963f0870ff05","web_node","","560:81904","true","exact Figma image hash","verified_shared_delivery_map"
"image:5f656e55fdb73b28a75e8cda9744fe0ad02238f8","raster_asset","5f656e55fdb73b28a75e8cda9744fe0ad02238f8","web_node","","560:81906","true","exact Figma image hash","verified_shared_delivery_map"
"image:64608c72630cb930b831b728679733abb06f0f9a","raster_asset","64608c72630cb930b831b728679733abb06f0f9a","web_node","","560:81908","true","exact Figma image hash","verified_shared_delivery_map"
"image:652bee47d56d9216f455e58a6d30cd0a0024c953","raster_asset","652bee47d56d9216f455e58a6d30cd0a0024c953","web_node","","560:81910","true","exact Figma image hash","verified_shared_delivery_map"
"image:66fef39e2364ca722689e76219a57e61f66a7cf2","raster_asset","66fef39e2364ca722689e76219a57e61f66a7cf2","web_node","","560:81912","true","exact Figma image hash","verified_shared_delivery_map"
"image:68fed025b83f62bf5da3a9cba1de4bb7ebfb5fc0","raster_asset","68fed025b83f62bf5da3a9cba1de4bb7ebfb5fc0","web_node","","560:81914","true","exact Figma image hash","verified_shared_delivery_map"
"image:6f2af3ec07a84594c3eb7547ad2dff2191efe190","raster_asset","6f2af3ec07a84594c3eb7547ad2dff2191efe190","web_node","","560:81916","true","exact Figma image hash","verified_shared_delivery_map"
"image:74fc57048e2dd87383b3f7d5e1d53c5603b44487","raster_asset","74fc57048e2dd87383b3f7d5e1d53c5603b44487","web_node","","560:81918","true","exact Figma image hash","verified_shared_delivery_map"
"image:75bffc3ec80ef70912e2ac7b347ea6c57934a814","raster_asset","75bffc3ec80ef70912e2ac7b347ea6c57934a814","web_node","","560:81920","true","exact Figma image hash","verified_shared_delivery_map"
"image:763e27ff64bf5bdaa996bbfac0837229d5d68fc6","raster_asset","763e27ff64bf5bdaa996bbfac0837229d5d68fc6","web_node","","560:81922","true","exact Figma image hash","verified_shared_delivery_map"
"image:78773f80a02247353c1a45c17b1c8d124e7f48f2","raster_asset","78773f80a02247353c1a45c17b1c8d124e7f48f2","web_node","","560:81924","true","exact Figma image hash","verified_shared_delivery_map"
"image:796334b02320019f3fc67dd00c438e32ecd7da2e","raster_asset","796334b02320019f3fc67dd00c438e32ecd7da2e","web_node","","560:81926","true","exact Figma image hash","verified_shared_delivery_map"
"image:7cc477b3554c99035aedbf2d7a528b58a26b1470","raster_asset","7cc477b3554c99035aedbf2d7a528b58a26b1470","web_node","","560:81928","true","exact Figma image hash","verified_shared_delivery_map"
"image:7d8c54338d14a1f9afdfff1bec90c42375e5050e","raster_asset","7d8c54338d14a1f9afdfff1bec90c42375e5050e","web_node","","560:81930","true","exact Figma image hash","verified_shared_delivery_map"
"image:7f62ff0ba2afb7d6175fb57d73307ddae61a4bf9","raster_asset","7f62ff0ba2afb7d6175fb57d73307ddae61a4bf9","web_node","","560:81932","true","exact Figma image hash","verified_shared_delivery_map"
"image:818fc1065aa5b07787b1d3c981cf990359077cec","raster_asset","818fc1065aa5b07787b1d3c981cf990359077cec","web_node","","560:81934","true","exact Figma image hash","verified_shared_delivery_map"
"image:85be510816c051b220786409ce4ff1ba4721e401","raster_asset","85be510816c051b220786409ce4ff1ba4721e401","web_node","","560:81936","true","exact Figma image hash","verified_shared_delivery_map"
"image:8c53afe72d54f5824fb239e5c984580fc3025888","raster_asset","8c53afe72d54f5824fb239e5c984580fc3025888","web_node","","560:81938","true","exact Figma image hash","verified_shared_delivery_map"
"image:961114601b07bd12a8a06644239d86d9cd73b914","raster_asset","961114601b07bd12a8a06644239d86d9cd73b914","web_node","","560:81940","true","exact Figma image hash","verified_shared_delivery_map"
"image:989df9023f8be1b8a79746beb9694b1828572158","raster_asset","989df9023f8be1b8a79746beb9694b1828572158","web_node","","560:81942","true","exact Figma image hash","verified_shared_delivery_map"
"image:997e24fa18a6c8691dbc6e4fb854a08fa2029c6b","raster_asset","997e24fa18a6c8691dbc6e4fb854a08fa2029c6b","web_node","","560:81944","true","exact Figma image hash","verified_shared_delivery_map"
"image:a35cd369158f113dcea8e3b26e0986eee8914aa1","raster_asset","a35cd369158f113dcea8e3b26e0986eee8914aa1","web_node","","560:81946","true","exact Figma image hash","verified_shared_delivery_map"
"image:a42ae1e36dec6bfb37a68ab025b2c364771b98e5","raster_asset","a42ae1e36dec6bfb37a68ab025b2c364771b98e5","web_node","","560:81948","true","exact Figma image hash","verified_shared_delivery_map"
"image:a96b215a3998f46bd64e605040650bcf6eeedb40","raster_asset","a96b215a3998f46bd64e605040650bcf6eeedb40","web_node","","560:81950","true","exact Figma image hash","verified_shared_delivery_map"
"image:aa6a9b770504ed5218da2659e324561d68ce15c6","raster_asset","aa6a9b770504ed5218da2659e324561d68ce15c6","web_node","","560:81952","true","exact Figma image hash","verified_shared_delivery_map"
"image:aadaaf731ac892525e2eafc2ed4c1c1d39111539","raster_asset","aadaaf731ac892525e2eafc2ed4c1c1d39111539","web_node","","560:81954","true","exact Figma image hash","verified_shared_delivery_map"
"image:ab9306709315ca1ca8ea2df617a9af5a097c6bbc","raster_asset","ab9306709315ca1ca8ea2df617a9af5a097c6bbc","web_node","","560:81956","true","exact Figma image hash","verified_shared_delivery_map"
"image:ae12aec2b30f339a6ed86ff4801e1dd8715cd260","raster_asset","ae12aec2b30f339a6ed86ff4801e1dd8715cd260","web_node","","560:81958","true","exact Figma image hash","verified_shared_delivery_map"
"image:af7333617815b150313c9243d5deca7c6899bb36","raster_asset","af7333617815b150313c9243d5deca7c6899bb36","web_node","","560:81960","true","exact Figma image hash","verified_shared_delivery_map"
"image:b3c7d4cebbfc914ec87f981d05b6f31335c80f3f","raster_asset","b3c7d4cebbfc914ec87f981d05b6f31335c80f3f","web_node","","560:81962","true","exact Figma image hash","verified_shared_delivery_map"
"image:b4023bcb7a3142db521d41516e2073142e350edf","raster_asset","b4023bcb7a3142db521d41516e2073142e350edf","web_node","","560:81964","true","exact Figma image hash","verified_shared_delivery_map"
"image:b5d73133c29c2a1ec8af618c2cc5512d599631bb","raster_asset","b5d73133c29c2a1ec8af618c2cc5512d599631bb","web_node","","560:81966","true","exact Figma image hash","verified_shared_delivery_map"
"image:b6107454137db204281dbb43be816e021cb3fc72","raster_asset","b6107454137db204281dbb43be816e021cb3fc72","web_node","","560:81968","true","exact Figma image hash","verified_shared_delivery_map"
"image:b8298557a0aedac6f6f4cb032c7e6c6a21f2059e","raster_asset","b8298557a0aedac6f6f4cb032c7e6c6a21f2059e","web_node","","560:81970","true","exact Figma image hash","verified_shared_delivery_map"
"image:bd0f4a4371f485036a8718f504a9417f75413391","raster_asset","bd0f4a4371f485036a8718f504a9417f75413391","web_node","","560:81972","true","exact Figma image hash","verified_shared_delivery_map"
"image:c04d8e2ef8b048654d6da0f32f2b230397f953c1","raster_asset","c04d8e2ef8b048654d6da0f32f2b230397f953c1","web_node","","560:81974","true","exact Figma image hash","verified_shared_delivery_map"
"image:c1fd97d4416077e93061a807620ee627b48a7d8e","raster_asset","c1fd97d4416077e93061a807620ee627b48a7d8e","web_node","","560:81976","true","exact Figma image hash","verified_shared_delivery_map"
"image:c900338738a66b72e59d35170f5ac935d087cdc4","raster_asset","c900338738a66b72e59d35170f5ac935d087cdc4","web_node","","560:81978","true","exact Figma image hash","verified_shared_delivery_map"
"image:cd25a0a3af59d41b38c12773de95776f3af49b07","raster_asset","cd25a0a3af59d41b38c12773de95776f3af49b07","web_node","","560:81980","true","exact Figma image hash","verified_shared_delivery_map"
"image:ce11d6f1d697df202f437b9d02490f72fd15d5c5","raster_asset","ce11d6f1d697df202f437b9d02490f72fd15d5c5","web_node","","560:81982","true","exact Figma image hash","verified_shared_delivery_map"
"image:d3d7dbd9f238f0d47b89ee3275d083e4dd6a6c80","raster_asset","d3d7dbd9f238f0d47b89ee3275d083e4dd6a6c80","web_node","","560:81984","true","exact Figma image hash","verified_shared_delivery_map"
"image:d50d8b94b72149cf70479276327e3b2591ec781a","raster_asset","d50d8b94b72149cf70479276327e3b2591ec781a","web_node","","560:81986","true","exact Figma image hash","verified_shared_delivery_map"
"image:d81c0db8044d20d46c26f7a324b9ebf937ff760b","raster_asset","d81c0db8044d20d46c26f7a324b9ebf937ff760b","web_node","","560:81988","true","exact Figma image hash","verified_shared_delivery_map"
"image:daf3593e23b210bae3e2e472455df83c96f7bb55","raster_asset","daf3593e23b210bae3e2e472455df83c96f7bb55","web_node","","560:81990","true","exact Figma image hash","verified_shared_delivery_map"
"image:dd3b1a5ed7db644c197314328f647774bd86226e","raster_asset","dd3b1a5ed7db644c197314328f647774bd86226e","web_node","","560:81992","true","exact Figma image hash","verified_shared_delivery_map"
"image:de8b78c9382e1524ef4cdfeca3468efca5330fb5","raster_asset","de8b78c9382e1524ef4cdfeca3468efca5330fb5","web_node","","560:81994","true","exact Figma image hash","verified_shared_delivery_map"
"image:e4a2ca4d2ba7267d6af0d0b6f14ac09ed4e8bef1","raster_asset","e4a2ca4d2ba7267d6af0d0b6f14ac09ed4e8bef1","web_node","","560:81996","true","exact Figma image hash","verified_shared_delivery_map"
"image:e51130db3e3410ac00bd0ca6daea130b9b3d1eec","raster_asset","e51130db3e3410ac00bd0ca6daea130b9b3d1eec","web_node","","560:81998","true","exact Figma image hash","verified_shared_delivery_map"
"image:e9e1c0383e742a448b7158fb6f3ee0180ce71831","raster_asset","e9e1c0383e742a448b7158fb6f3ee0180ce71831","web_node","","560:82000","true","exact Figma image hash","verified_shared_delivery_map"
"image:ea0a9c50994fde4fd9479186e0e4fe1f361463ca","raster_asset","ea0a9c50994fde4fd9479186e0e4fe1f361463ca","web_node","","560:82002","true","exact Figma image hash","verified_shared_delivery_map"
"image:ec4152cef11812f12a5b1dfb225f09789be5385d","raster_asset","ec4152cef11812f12a5b1dfb225f09789be5385d","web_node","","560:82004","true","exact Figma image hash","verified_shared_delivery_map"
"image:f1857e6fee287c8eeb99c7a2711446b69eb7badd","raster_asset","f1857e6fee287c8eeb99c7a2711446b69eb7badd","web_node","","560:82006","true","exact Figma image hash","verified_shared_delivery_map"
"image:f1fc7bcf513ef97e941d6ac024935cc0d3ed1750","raster_asset","f1fc7bcf513ef97e941d6ac024935cc0d3ed1750","web_node","","560:82008","true","exact Figma image hash","verified_shared_delivery_map"
"image:f43118a71621b7c8280ca8c61e37e9cfb0b64d6c","raster_asset","f43118a71621b7c8280ca8c61e37e9cfb0b64d6c","web_node","","560:82010","true","exact Figma image hash","verified_shared_delivery_map"
"route:/field/establishments","route","/field/establishments","web_node","/field/establishments","338:41915|338:41966|338:42016|336:45825|363:43141|450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|459:57004|459:57097|459:57215|502:71936","true","exact canonical route literal in fresh Web frame names","fresh_REST_route_literal_and_screen_structure_validation"
"route:/field/establishments/unregistered","route","/field/establishments/unregistered","web_node","/field/establishments/unregistered","363:43141|457:71493|457:71611|457:71699","true","exact canonical route literal in fresh Web frame names","fresh_REST_route_literal_and_screen_structure_validation"
