finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UX-1431,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Search strategy,Current en-LTR light evidence for /launch/no-workspace requires search strategy refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Support known-item search and exploratory filtering as separate interaction paths.,"On /launch/no-workspace in en-LTR light, verify: Support known-item search and exploratory filtering as separate interaction paths.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1432,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Filter recovery,Current en-LTR light evidence for /launch/no-workspace requires filter recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Allow users to inspect, remove and reset filters without losing work.","On /launch/no-workspace in en-LTR light, verify: Allow users to inspect, remove and reset filters without losing work.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1433,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Decision context,Current en-LTR light evidence for /launch/no-workspace requires decision context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Place risk, SLA, evidence and history beside the decision they inform.","On /launch/no-workspace in en-LTR light, verify: Place risk, SLA, evidence and history beside the decision they inform.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1434,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Feedback,Current en-LTR light evidence for /launch/no-workspace requires feedback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Confirm completed read-only navigation immediately and mutation outcomes only after server truth.,"On /launch/no-workspace in en-LTR light, verify: Confirm completed read-only navigation immediately and mutation outcomes only after server truth.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1435,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Error recovery,Current en-LTR light evidence for /launch/no-workspace requires error recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Preserve entered work and give a deterministic retry or escalation path.,"On /launch/no-workspace in en-LTR light, verify: Preserve entered work and give a deterministic retry or escalation path.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1436,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Permission clarity,Current en-LTR light evidence for /launch/no-workspace requires permission clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain unavailable actions through role/state rules without revealing restricted data.,"On /launch/no-workspace in en-LTR light, verify: Explain unavailable actions through role/state rules without revealing restricted data.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1437,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Large-data workflow,Current en-LTR light evidence for /launch/no-workspace requires large-data workflow refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use pagination, saved views or virtualization so scale does not become a scrolling task.","On /launch/no-workspace in en-LTR light, verify: Use pagination, saved views or virtualization so scale does not become a scrolling task.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1438,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Cross-page continuity,Current en-LTR light evidence for /launch/no-workspace requires cross-page continuity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Preserve query, filters and position when returning from detail to list.","On /launch/no-workspace in en-LTR light, verify: Preserve query, filters and position when returning from detail to list.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1439,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Progressive disclosure,Current en-LTR light evidence for /launch/no-workspace requires progressive disclosure refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Reveal advanced configuration only when prerequisite choices make it relevant.,"On /launch/no-workspace in en-LTR light, verify: Reveal advanced configuration only when prerequisite choices make it relevant.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1440,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Confirmation,Current en-LTR light evidence for /launch/no-workspace requires confirmation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Summarize consequences, affected records and version before irreversible actions.","On /launch/no-workspace in en-LTR light, verify: Summarize consequences, affected records and version before irreversible actions.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1441,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Audit confidence,Current en-LTR light evidence for /launch/no-workspace requires audit confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Let users trace who, what, when, version and reason without leaving the decision flow.","On /launch/no-workspace in en-LTR light, verify: Let users trace who, what, when, version and reason without leaving the decision flow.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1442,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Provider fallback,Current en-LTR light evidence for /launch/no-workspace requires provider fallback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Offer an honest operational fallback when a provider is unavailable.,"On /launch/no-workspace in en-LTR light, verify: Offer an honest operational fallback when a provider is unavailable.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1443,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P1,Offline confidence,Current en-LTR light evidence for /launch/no-workspace requires offline confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Expose saved, queued, syncing, conflicted and failed states without silently overwriting.","On /launch/no-workspace in en-LTR light, verify: Expose saved, queued, syncing, conflicted and failed states without silently overwriting.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1444,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P1,Immutable version,Current en-LTR light evidence for /launch/no-workspace requires immutable version refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Prevent edits to submitted versions and guide returned corrections to unlocked scope only.,"On /launch/no-workspace in en-LTR light, verify: Prevent edits to submitted versions and guide returned corrections to unlocked scope only.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1445,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Arabic comprehension,Current en-LTR light evidence for /launch/no-workspace requires arabic comprehension refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.,"On /launch/no-workspace in en-LTR light, verify: Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1446,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Accessibility workflow,Current en-LTR light evidence for /launch/no-workspace requires accessibility workflow refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Support complete keyboard and assistive-technology completion, not just component-level compliance.","On /launch/no-workspace in en-LTR light, verify: Support complete keyboard and assistive-technology completion, not just component-level compliance.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1447,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Responsive priority,Current en-LTR light evidence for /launch/no-workspace requires responsive priority refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Retain the current job, evidence and safe next action at narrow widths.","On /launch/no-workspace in en-LTR light, verify: Retain the current job, evidence and safe next action at narrow widths.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1448,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Trust/provenance,Current en-LTR light evidence for /launch/no-workspace requires trust/provenance refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep projections, simulations, fixtures and live values visibly distinct.","On /launch/no-workspace in en-LTR light, verify: Keep projections, simulations, fixtures and live values visibly distinct.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1449,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Help in context,Current en-LTR light evidence for /launch/no-workspace requires help in context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide concise policy and evidence help at the decision point, not as detached documentation.","On /launch/no-workspace in en-LTR light, verify: Provide concise policy and evidence help at the decision point, not as detached documentation.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1450,/launch/no-workspace,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/role-derived,default,en,LTR,light,P2,Exit/recovery,Current en-LTR light evidence for /launch/no-workspace requires exit/recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /launch/no-workspace.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__launch-no-workspace__authorized_or_honest_unauthorized__en-LTR__light__1440x1024__20260719T004045Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Give a safe exit that preserves state and tells the user what remains incomplete.,"On /launch/no-workspace in en-LTR light, verify: Give a safe exit that preserves state and tells the user what remains incomplete.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1451,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Job clarity,Current en-LTR light evidence for /login requires job clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,State the user job and expected outcome before presenting tools or data.,"On /login in en-LTR light, verify: State the user job and expected outcome before presenting tools or data.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1452,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Next action,Current en-LTR light evidence for /login requires next action refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Make exactly one safe next action obvious for the current role and lifecycle state.,"On /login in en-LTR light, verify: Make exactly one safe next action obvious for the current role and lifecycle state.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1453,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Blocker explanation,Current en-LTR light evidence for /login requires blocker explanation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain why progression is blocked and identify the authorized resolution path.,"On /login in en-LTR light, verify: Explain why progression is blocked and identify the authorized resolution path.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1454,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Lifecycle orientation,Current en-LTR light evidence for /login requires lifecycle orientation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Keep the object lifecycle and current step visible across drill-ins and returns.,"On /login in en-LTR light, verify: Keep the object lifecycle and current step visible across drill-ins and returns.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1455,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Scope awareness,Current en-LTR light evidence for /login requires scope awareness refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show organization, region, branch and record scope at the point of decision.","On /login in en-LTR light, verify: Show organization, region, branch and record scope at the point of decision.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1456,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Search strategy,Current en-LTR light evidence for /login requires search strategy refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Support known-item search and exploratory filtering as separate interaction paths.,"On /login in en-LTR light, verify: Support known-item search and exploratory filtering as separate interaction paths.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1457,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Filter recovery,Current en-LTR light evidence for /login requires filter recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Allow users to inspect, remove and reset filters without losing work.","On /login in en-LTR light, verify: Allow users to inspect, remove and reset filters without losing work.",CD-PREM-03,OPEN_EVIDENCED
WP01-UX-1458,/login,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Public/unauthenticated,default,en,LTR,light,P2,Decision context,Current en-LTR light evidence for /login requires decision context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /login.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__login__populated__en-LTR__light__1440x1024__20260719T003221Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Place risk, SLA, evidence and history beside the decision they inform.","On /login in en-LTR light, verify: Place risk, SLA, evidence and history beside the decision they inform.",CD-PREM-03,OPEN_EVIDENCED
