requirement_id,module,capability,classification,process_phases,journey,authoritative_storyboard,channel,screens,states,state_transitions,behavior,acceptance_id,evidence_contracts,error_contracts,source
MVP1-M06-025,Level 2 Review & Resubmission,Approve Inspection,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Click Approve -> Validate inspection, permanently lock latest version, update status to Approved, trigger Compliance Management, notify inspector and update timeline.",AC-0381,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 26
MVP1-M06-026,Level 2 Review & Resubmission,Reject Inspection,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Click Reject -> Require rejection reason, update workflow to Rejected, close inspection, notify inspector and update timeline.",AC-0382,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 27
MVP1-M06-027,Level 2 Review & Resubmission,Generate Audit Events,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"None -> Record review opened, comments, approval, return, rejection, version viewed and timeline viewed.",AC-0383,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 28
MVP1-M06-028,Level 2 Review & Resubmission,Handle Review Errors,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Retry -> Handle workflow failures, repository failures and validation failures while preserving review integrity.",AC-0384,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 29
MVP1-M06-029,Level 2 Review & Resubmission,Reviewer Queue,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Open queue, view assigned inspections. -> Load inspections with status Pending Review assigned to the reviewer.",AC-0385,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 30
MVP1-M06-030,Level 2 Review & Resubmission,Queue Filters & Search,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Search/filter by inspection number, factory, inspector, risk, date, status, region. -> Apply filters and return matching inspections.",AC-0386,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 31
MVP1-M06-031,Level 2 Review & Resubmission,SLA & Risk Indicators,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"View SLA/risk badges. -> Display SLA status, overdue flag, risk level, critical violations count.",AC-0387,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 32
MVP1-M06-032,Level 2 Review & Resubmission,Open Inspection From Queue,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,Click inspection record. -> Load latest submitted version in read-only mode.,AC-0388,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 33
MVP1-M06-033,Level 2 Review & Resubmission,Review Workspace,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Review submitted package. -> Load report, checklist, evidence, factory observations, action forms, violations, timeline, audit, versions.",AC-0389,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 34
MVP1-M06-034,Level 2 Review & Resubmission,Review Factory Observations,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"View source/observed values and evidence. -> Display Source Value, Observed Value, Verified/Updated status, Before/After, evidence.",AC-0390,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 35
MVP1-M06-035,Level 2 Review & Resubmission,Review Inspection Report,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,View report fields and attachments. -> Render report in read-only mode from submitted version.,AC-0391,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 36
MVP1-M06-036,Level 2 Review & Resubmission,Review Checklist,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"View answers, comments, violations, evidence. -> Display required/optional items, answers, generated violations, penalties, corrective actions.",AC-0392,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 37
MVP1-M06-037,Level 2 Review & Resubmission,Review Evidence,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Preview photos, videos, documents, annotations. -> Display evidence grouped by source: factory data, report, item, action form.",AC-0393,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 38
MVP1-M06-038,Level 2 Review & Resubmission,Review Action Forms,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"Open generated forms. -> Display completed action forms, attachments, signatures/refusals.",AC-0394,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 39
MVP1-M06-039,Level 2 Review & Resubmission,Review Timeline & Audit,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,View timeline and audit. -> Display immutable timeline and audit events from planning to submission.,AC-0395,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 40
MVP1-M06-040,Level 2 Review & Resubmission,Review Version History,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,Open/compare versions. -> Display all submitted versions and differences between them.,AC-0396,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 41
MVP1-M06-041,Level 2 Review & Resubmission,Receive Returned Inspection,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,Open returned inspection. -> Notify inspector and show returned inspection in assigned work.,AC-0397,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 42
MVP1-M06-042,Level 2 Review & Resubmission,Display Return Details,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"Review reason, comments, returned sections. -> Display return reason, reviewer comments, returned sections, related fields/items/forms.",AC-0398,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 43
MVP1-M06-043,Level 2 Review & Resubmission,Unlock Returned Sections,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,Edit returned sections only. -> Unlock returned sections and keep non-returned sections read-only.,AC-0399,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 44
MVP1-M06-044,Level 2 Review & Resubmission,Save Returned Updates,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"Save draft. -> Save edits, evidence changes, comments, and updated values.",AC-0400,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 45
MVP1-M06-045,Level 2 Review & Resubmission,Resubmit Returned Inspection,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"Click Resubmit. -> Validate returned sections, create new submission version, lock version, status → Pending Review, notify reviewer.",AC-0401,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 46
MVP1-M06-046,Level 2 Review & Resubmission,Compare Returned Versions,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,Compare previous vs latest. -> Highlight changes between previous submitted version and resubmitted version.,AC-0402,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 47
MVP1-M06-047,Level 2 Review & Resubmission,Create Submission Version,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"None -> Create immutable version containing report, checklist, evidence, observations, action forms, comments, timeline snapshot.",AC-0403,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 48
MVP1-M06-048,Level 2 Review & Resubmission,Maintain Version History,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"View versions. -> Store each submitted version with version number, timestamp, inspector, reviewer decision.",AC-0404,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 49
MVP1-M06-049,Level 2 Review & Resubmission,Audit Reviewer Decision,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"None -> Log reviewer ID, decision, reason, comments, affected sections, previous status, new status, timestamp.",AC-0405,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 50
MVP1-M06-050,Level 2 Review & Resubmission,Audit Returned Edits,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"None -> Log edited sections, changed fields, evidence updates, comments, resubmission timestamp.",AC-0406,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 51
MVP1-M06-051,Level 2 Review & Resubmission,Timeline Event Generation,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,"View timeline. -> Create timeline events: Submitted, Review Opened, Returned, Resubmitted, Approved, Rejected.",AC-0407,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 52
MVP1-M06-052,Level 2 Review & Resubmission,Reviewer Comments Immutability,MVP1 Mandatory,P10,"SB10 Level 2 Review, Return and Version Control",SB10,Web Portal,SCR-WEB-300;SCR-WEB-310,Submitted->Under Review->Approved/Returned/Rejected,STM-REV-001;STM-REV-002;STM-REV-003;STM-REV-004,Add comment where allowed. -> Store reviewer comments as immutable records.,AC-0408,EV-008;EV-003;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 53
MVP1-M06-053,Level 2 Review & Resubmission,Version Comparison,MVP1 Mandatory,P11,"SB10 Review Decision Workflow; SB17 Returned Inspection Correction, Resubmission and Version Comparison",SB10/SB17,Web Portal,SCR-WEB-320;SCR-IPAD-670,Returned->Correction In Progress->Resubmitted->Under Review,STM-COR-001;STM-COR-002,"Compare selected versions. -> Display before/after differences between versions including changed fields, evidence, items, action forms.",AC-0409,EV-008;EV-001;EV-011;EV-012,ERR-REV-001;ERR-AUTH-001,Inspection Project.xlsx | Inspection Excution-Level2Flow | row 54
MVP1-M07-001,Factory 360,Factory Profile Page,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"Open factory profile. -> Load factory master profile, license, CR, visits, inspections, violations, penalties, scores, timeline.",AC-0410,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 2
MVP1-M07-002,Factory 360,Factory Overview,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View overview. -> Display factory name, CR, license, status, stage, activity, sector, region, city.",AC-0411,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 3
MVP1-M07-003,Factory 360,License Information,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View license details. -> Display license number, status, stage, issue date, expiry date, activity, license holder.",AC-0412,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 4
MVP1-M07-004,Factory 360,CR Information,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View CR information. -> Display CR number, legal name, CR status, owner details if available.",AC-0413,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 5
MVP1-M07-005,Factory 360,Location & Map,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View map and pins. -> Show license pin, planner pin if available, actual observed locations from inspections, GPS override history.",AC-0414,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 6
MVP1-M07-006,Factory 360,Products,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View product list. -> Load products, HS codes, production details if available.",AC-0415,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 7
MVP1-M07-007,Factory 360,Raw Materials,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),View raw materials. -> Load raw material list from synchronized source.,AC-0416,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 8
MVP1-M07-008,Factory 360,Workforce,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),View employee data. -> Display employee count and related workforce fields.,AC-0417,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 9
MVP1-M07-009,Factory 360,Investment & Capacity,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View indicators. -> Display investment size, capacity, industrial indicators.",AC-0418,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 10
MVP1-M07-010,Factory 360,Visit History,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View visits, open visit. -> Display planned, cancelled, completed, expired visits with status and dates.",AC-0419,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 11
MVP1-M07-011,Factory 360,Inspection History,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"Open inspection. -> Display submitted, approved, returned, rejected inspections with inspector, result, date.",AC-0420,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 12
MVP1-M07-012,Factory 360,Violations & Penalties,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View violations/penalties. -> Display open/closed violations, penalties, corrective actions, issue dates, due dates.",AC-0421,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 13
MVP1-M07-013,Factory 360,Corrective Actions,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View action status. -> Display corrective action, source violation, due date, status, evidence if any.",AC-0422,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 14
MVP1-M07-014,Factory 360,Factory Health Score,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View score details. -> Display current score, score history, score drivers, last recalculation date.",AC-0423,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 15
MVP1-M07-015,Factory 360,Risk Profile,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View risk profile. -> Display current risk level, risk drivers, risk history, related violations.",AC-0424,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 16
MVP1-M07-016,Factory 360,Documents & Evidence,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"Preview/download allowed documents. -> Display generated PDFs, inspection reports, penalty notices, evidence references.",AC-0425,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 17
MVP1-M07-017,Factory 360,Factory Timeline,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View timeline. -> Display events: sync, visit planned, inspection submitted, approved, penalty issued, score updated.",AC-0426,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 18
MVP1-M07-018,Factory 360,Factory Card Link,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),Click Open Factory 360°. -> Navigate to Factory 360° in new/detail view.,AC-0427,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 19
MVP1-M07-019,Factory 360,Access Control,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),"View authorized sections. -> Apply role-based visibility for tabs, documents, evidence, penalties.",AC-0428,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 20
MVP1-M07-020,Factory 360,Error Handling,MVP1 Mandatory,P12,"SB11 Factory 360 - Profile, History and Compliance View",SB11,Web Portal,SCR-WEB-400,Reviewed Outcome->Historical/Operational Update (read/aggregate),(read-side; ENG-12 audit-sourced),Retry or view partial data. -> Show partial data with warning if a source is unavailable.,AC-0429,EV-001;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Factory 360 | row 21
MVP1-M08-001,Operations Center,Command Center Dashboard,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View live operations. -> Load live visits, inspectors, SLA, alerts, maps, risk indicators.",AC-0430,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 2
MVP1-M08-002,Operations Center,Live Operations Map,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"Pan, zoom, filter, open pins. -> Display factory pins, inspector pins, active journeys, execution locations.",AC-0431,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 3
MVP1-M08-003,Operations Center,Visit Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"Filter/open visit. -> Display visits by operational state: New, Prepared, On the Way, Arrived, Executing, Submitted, Cancelled, Expired.",AC-0432,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 4
MVP1-M08-004,Operations Center,Inspector Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View inspector workload/location. -> Display inspector availability, active visit, live location, offline/online state, workload.",AC-0433,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 5
