route,route_type,phase_scope,owner_package,requirement_ids,design_authority,acceptance_ids,dependencies,page_or_handler_file,layout_file,loading_file,error_file,not_found_file,navigation_entry,breadcrumb,persona_permission_guard,server_actions_services,supabase_tables_views,supabase_rpcs,workflow_audit_versioning,required_states_observed,mock_hardcoded_degraded_review,tests,evidence_status
/planning/single,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/EmptyState;@/components/GeoMap;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/planning/access;@/lib/planning/factory-resolver;@/lib/plausible-date;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/planning/single/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/planning/single/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;planner;reviewer,@/components/EmptyState;@/components/GeoMap;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/planning/access;@/lib/planning/factory-resolver;@/lib/plausible-date;@/lib/supabase-server;@/lib/verified-user,assignments;engine_settings;factories;package_versions;user_roles;visit_packages;visit_plans;visits,publish_single_visit,AUDIT;VERSION;IMMUTABLE,loading;empty;error;degraded;unauthorized;conflict;stale,REVIEW_REQUIRED,apps/web/e2e/cd-020-planning-home.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/portal,PAGE,PHASE1_WEB_ADMIN,M11,CR-337..CR-356,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,WA-M11-AC-001..006,@/components/EmptyState;@/components/NotYetBoundary;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/neutral-error;@/lib/providers/env-gate;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/portal/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/portal/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,leadership,@/components/EmptyState;@/components/NotYetBoundary;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/neutral-error;@/lib/providers/env-gate;@/lib/supabase-server;@/lib/verified-user,external_requests;factories;self_assessments,,,loading;empty;error,NO_STATIC_MARKER,apps/web/e2e/mvp2-m2-08-portal.spec.ts;apps/web/e2e/mvp2-modules-live.spec.ts;apps/web/e2e/mvp2-modules-rls-negative.spec.ts;apps/web/e2e/mvp3-enterprise-contract.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/profile,PAGE,PHASE1_WEB_ADMIN,M11,CR-337..CR-356,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,WA-M11-AC-001..006,@/components/RouteLoading;@/components/Shell;@/components/ThemeToggle;@/lib/dates;@/lib/i18n;@/lib/neutral-error;@/lib/persona;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/profile/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/profile/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,AUTHENTICATED_ROUTE_GROUP,@/components/RouteLoading;@/components/Shell;@/components/ThemeToggle;@/lib/dates;@/lib/i18n;@/lib/neutral-error;@/lib/persona;@/lib/supabase-server;@/lib/verified-user,notification_preferences;profiles,,,loading;error,NO_STATIC_MARKER,apps/web/e2e/senaei-integration-contract.spec.ts;apps/web/e2e/performance-navigation.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/reports/inspection/:id,PAGE,PHASE1_WEB_ADMIN,M7,CR-001..CR-478,SAQEEL Inspection Report.dc.html;SAQEEL Evidence OCR.dc.html;SAQEEL AI Studio.dc.html;SAQEEL Incident Reports.dc.html,WA-M7-AC-001..006,@/components/PrintReport;@/lib/dates;@/lib/i18n;@/lib/supabase-server,apps/web/src/app/reports/inspection/[id]/page.tsx,apps/web/src/app/layout.tsx,,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector,@/components/PrintReport;@/lib/dates;@/lib/i18n;@/lib/supabase-server,inspection_items;inspections,,VERSION;IMMUTABLE,error,REVIEW_REQUIRED,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-006-011-backend-completion.spec.ts;apps/web/e2e/factory360-cr-dossier-contract.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/reset,PAGE,PHASE1_WEB_ADMIN,M11,CR-337..CR-356,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,WA-M11-AC-001..006,@/components/ThemeToggle;@/lib/audit;@/lib/supabase;@/lib/verified-user,apps/web/src/app/reset/page.tsx,apps/web/src/app/layout.tsx,,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,ROUTE_LOCAL_OR_PUBLIC,@/components/ThemeToggle;@/lib/audit;@/lib/supabase;@/lib/verified-user,,,AUDIT,error;unauthorized,NO_STATIC_MARKER,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-002-reset.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/reviews,PAGE,PHASE1_WEB_ADMIN,M5,CR-357..CR-409,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,WA-M5-AC-001..006,@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/persona;@/lib/supabase-server,apps/web/src/app/(app)/reviews/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/reviews/loading.tsx,,,DIRECT,TO_VERIFY_IN_RUNTIME,inspector;ops;reviewer,@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/persona;@/lib/supabase-server,engine_settings;inspection_factory_checks;inspections;reviews,,AUDIT;VERSION;IMMUTABLE,loading;empty;error;degraded;unauthorized,REVIEW_REQUIRED,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-030-version-comparison.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-029-review-workspace.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-028-review-queue.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/personas.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/reviews/:id,PAGE,PHASE1_WEB_ADMIN,M5,CR-357..CR-409,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,WA-M5-AC-001..006,@/components/EmptyState;@/components/Shell;@/lib/dates;@/lib/factory-verification;@/lib/i18n;@/lib/notify;@/lib/persona;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/reviews/[id]/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/reviews/[id]/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;leadership;ops;planner;reviewer,@/components/EmptyState;@/components/Shell;@/lib/dates;@/lib/factory-verification;@/lib/i18n;@/lib/notify;@/lib/persona;@/lib/supabase-server;@/lib/verified-user,assignments;audit_events;inspection_items;inspections;reviews;submission_versions,,AUDIT;VERSION;IMMUTABLE,loading;empty;error;degraded;stale;not-found,REVIEW_REQUIRED,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-030-version-comparison.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-029-review-workspace.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-028-review-queue.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/personas.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/reviews/:id/started,PAGE,PHASE1_WEB_ADMIN,M5,CR-357..CR-409,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,WA-M5-AC-001..006,ROUTE_LOCAL_DISCOVERY_REQUIRED,apps/web/src/app/(app)/reviews/[id]/started/page.tsx,apps/web/src/app/(app)/layout.tsx,,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,AUTHENTICATED_ROUTE_GROUP,,,,,,NO_STATIC_MARKER,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-030-version-comparison.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-029-review-workspace.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-028-review-queue.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/personas.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/tasks,PAGE,PHASE1_WEB_ADMIN,M5,CR-357..CR-409,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,WA-M5-AC-001..006,@/components/EmptyState;@/components/NotYetBoundary;@/components/Shell;@/lib/i18n;@/lib/persona;@/lib/providers/env-gate;@/lib/supabase-server;@/lib/workflow/tasks,apps/web/src/app/(app)/tasks/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/tasks/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,AUTHENTICATED_ROUTE_GROUP,@/components/EmptyState;@/components/NotYetBoundary;@/components/Shell;@/lib/i18n;@/lib/persona;@/lib/providers/env-gate;@/lib/supabase-server;@/lib/workflow/tasks,profiles;workflow_task_assignments,,WORKFLOW;AUDIT;VERSION,loading;empty;error,NO_STATIC_MARKER,apps/web/e2e/senaei-integration-contract.spec.ts;apps/web/e2e/mvp2-m2-02-task-model.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/virtual,PAGE,PHASE1_WEB_ADMIN,M11,CR-337..CR-356,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,WA-M11-AC-001..006,@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/notify;@/lib/plausible-date;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/virtual/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/virtual/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;ops;planner,@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/notify;@/lib/plausible-date;@/lib/supabase-server;@/lib/verified-user,virtual_participants;virtual_sessions;visit_preparations;visits,,,loading;empty;error,NO_STATIC_MARKER,apps/web/e2e/cd-041-virtual-verified-gate.spec.ts;apps/web/e2e/cd-041-virtual-backend.spec.ts;apps/web/e2e/cd-043-virtual-boundary-states.spec.ts;apps/web/e2e/execution-crossmodule-contract.spec.ts;apps/web/e2e/neutral-error-sweep.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/virtual/:id,PAGE,PHASE1_WEB_ADMIN,M11,CR-337..CR-356,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,WA-M11-AC-001..006,@/components/EmptyState;@/components/Shell;@/components/Skeleton;@/lib/dates;@/lib/i18n;@/lib/notify;@/lib/plausible-date;@/lib/providers/video;@/lib/supabase;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/virtual/[id]/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/virtual/[id]/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;ops;planner,@/components/EmptyState;@/components/Shell;@/components/Skeleton;@/lib/dates;@/lib/i18n;@/lib/notify;@/lib/plausible-date;@/lib/providers/video;@/lib/supabase;@/lib/supabase-server;@/lib/verified-user,inspections;virtual_participants;virtual_sessions;visit_preparations;visits,set_operational_state;vp_otp_status;vp_request_otp;vp_verify_otp;vs_append_event;vs_mark_session_verified,AUDIT;VERSION;IMMUTABLE,loading;empty;error;degraded;stale;not-found,REVIEW_REQUIRED,apps/web/e2e/cd-041-virtual-verified-gate.spec.ts;apps/web/e2e/cd-041-virtual-backend.spec.ts;apps/web/e2e/cd-043-virtual-boundary-states.spec.ts;apps/web/e2e/execution-crossmodule-contract.spec.ts;apps/web/e2e/neutral-error-sweep.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/visits,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/ContextualAiPanel;@/components/EmptyState;@/components/Shell;@/components/WidgetBoundary;@/lib/i18n;@/lib/planning/lifecycle;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/visits/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/visits/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;ops,@/components/ContextualAiPanel;@/components/EmptyState;@/components/Shell;@/components/WidgetBoundary;@/lib/i18n;@/lib/planning/lifecycle;@/lib/supabase-server;@/lib/verified-user,assignments;inspections;notifications;profiles;visits,,AUDIT,loading;empty;error;degraded;stale,REVIEW_REQUIRED,apps/web/e2e/cd-041-virtual-verified-gate.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/cd-045-downstream-contract.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/remaining-requirements-backend.spec.ts;apps/web/e2e/ai-user-journey.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/factory360-cr-dossier-contract.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/ui-compliance-contract.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts;apps/web/e2e/cd-026-visit-management.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts;apps/web/e2e/cd-023-immediate-authority-bar.spec.ts;apps/web/e2e/cd-027-visit-detail.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/visits/:id,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/CreatedToast;@/components/EmptyState;@/components/Shell;@/lib/i18n;@/lib/notify;@/lib/planning/lifecycle;@/lib/supabase-server;@/lib/verified-user,apps/web/src/app/(app)/visits/[id]/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/visits/[id]/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;ops;planner,@/components/CreatedToast;@/components/EmptyState;@/components/Shell;@/lib/i18n;@/lib/notify;@/lib/planning/lifecycle;@/lib/supabase-server;@/lib/verified-user,assignments;attachments;audit_events;inspections;notifications;package_versions;planning_expiry_rules;profiles;visit_attachments;visit_lifecycle_events;visit_location_events;visit_packages;visit_plans;visits,,AUDIT;VERSION;IMMUTABLE,loading;empty;error;conflict;not-found,REVIEW_REQUIRED,apps/web/e2e/cd-041-virtual-verified-gate.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/cd-045-downstream-contract.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/remaining-requirements-backend.spec.ts;apps/web/e2e/ai-user-journey.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/factory360-cr-dossier-contract.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/ui-compliance-contract.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts;apps/web/e2e/cd-026-visit-management.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts;apps/web/e2e/cd-023-immediate-authority-bar.spec.ts;apps/web/e2e/cd-027-visit-detail.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/visits/calendar,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/supabase-server,apps/web/src/app/(app)/visits/calendar/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/visits/calendar/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,ops,@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/supabase-server,visits,,,loading;empty;error;degraded,REVIEW_REQUIRED,apps/web/e2e/cd-026-visit-management.spec.ts;apps/web/e2e/cd-027-visit-detail.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/visits/map,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/EmptyState;@/components/GeoMap;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server,apps/web/src/app/(app)/visits/map/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/visits/map/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector;ops,@/components/EmptyState;@/components/GeoMap;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server,geo_events;visits,,,loading;empty;error,REVIEW_REQUIRED,apps/web/e2e/remaining-requirements-backend.spec.ts;apps/web/e2e/cd-026-visit-management.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
/visits/workload,PAGE,PHASE1_WEB_ADMIN,M2,CR-001..CR-098,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,WA-M2-AC-001..006,@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server,apps/web/src/app/(app)/visits/workload/page.tsx,apps/web/src/app/(app)/layout.tsx,apps/web/src/app/(app)/visits/workload/loading.tsx,,,DEEP_LINK_OR_ALIAS,TO_VERIFY_IN_RUNTIME,inspector,@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server,assignments;engine_settings,,,loading;empty;error;degraded,REVIEW_REQUIRED,apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/cd-026-visit-management.spec.ts;apps/web/e2e/cd-027-visit-detail.spec.ts,CURRENT_IMPLEMENTATION_EVIDENCE_ONLY
