source_id,source_coordinate,source_unit_id,classification,parent_capability_id,requirement_ids,rationale
SRC-08,"table 38, row 4, cell 1",SU-08-005918,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 4, cell 2",SU-08-005919,USER_ACTION,,REQ-R0C-02273,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 5, cell 1",SU-08-005920,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 5, cell 2",SU-08-005921,USER_ACTION,,REQ-R0C-02274,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 6, cell 1",SU-08-005922,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 6, cell 2",SU-08-005923,BUSINESS_RULE,,REQ-R0C-02275,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 7, cell 1",SU-08-005924,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 7, cell 2",SU-08-005925,USER_ACTION,,REQ-R0C-02276,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 8, cell 1",SU-08-005926,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 8, cell 2",SU-08-005927,BUSINESS_REQUIREMENT,,REQ-R0C-02277,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 9, cell 1",SU-08-005928,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 9, cell 2",SU-08-005929,BUSINESS_REQUIREMENT,,REQ-R0C-02278,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 10, cell 1",SU-08-005930,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 10, cell 2",SU-08-005931,USER_ACTION,,REQ-R0C-02279,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 11, cell 1",SU-08-005932,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 11, cell 2",SU-08-005933,USER_ACTION,,REQ-R0C-02280,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 12, cell 1",SU-08-005934,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 12, cell 2",SU-08-005935,USER_ACTION,,REQ-R0C-02281,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 13, cell 1",SU-08-005936,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 13, cell 2",SU-08-005937,BUSINESS_REQUIREMENT,,REQ-R0C-02282,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 14, cell 1",SU-08-005938,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 14, cell 2",SU-08-005939,BUSINESS_REQUIREMENT,,REQ-R0C-02283,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 15, cell 1",SU-08-005940,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 15, cell 2",SU-08-005941,BUSINESS_RULE,,REQ-R0C-02284,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 16, cell 1",SU-08-005942,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 16, cell 2",SU-08-005943,BUSINESS_RULE,,REQ-R0C-02285,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 17, cell 1",SU-08-005944,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 17, cell 2",SU-08-005945,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 38, row 18, cell 1",SU-08-005946,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 18, cell 2",SU-08-005947,BUSINESS_REQUIREMENT,,REQ-R0C-02286,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 19, cell 1",SU-08-005948,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 19, cell 2",SU-08-005949,BUSINESS_REQUIREMENT,,REQ-R0C-02287,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 20, cell 1",SU-08-005950,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 20, cell 2",SU-08-005951,BUSINESS_REQUIREMENT,,REQ-R0C-02288,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 21, cell 1",SU-08-005952,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 21, cell 2",SU-08-005953,BUSINESS_REQUIREMENT,,REQ-R0C-02289,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 22, cell 1",SU-08-005954,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 22, cell 2",SU-08-005955,BUSINESS_REQUIREMENT,,REQ-R0C-02290,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 23, cell 1",SU-08-005956,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 23, cell 2",SU-08-005957,BUSINESS_REQUIREMENT,,REQ-R0C-02291,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 38, row 24, cell 1",SU-08-005958,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 38, row 24, cell 2",SU-08-005959,BUSINESS_REQUIREMENT,,REQ-R0C-02292,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 1, cell 1",SU-08-005960,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 1, cell 2",SU-08-005961,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 1, cell 3",SU-08-005962,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 1, cell 4",SU-08-005963,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 2, cell 1",SU-08-005964,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 2, cell 2",SU-08-005965,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 2, cell 3",SU-08-005966,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 2, cell 4",SU-08-005967,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 3, cell 1",SU-08-005968,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 3, cell 2",SU-08-005969,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 3, cell 3",SU-08-005970,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 3, cell 4",SU-08-005971,USER_ACTION,,REQ-R0C-02293,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 4, cell 1",SU-08-005972,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 4, cell 2",SU-08-005973,BUSINESS_REQUIREMENT,,REQ-R0C-02294,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 4, cell 3",SU-08-005974,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 4, cell 4",SU-08-005975,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 5, cell 1",SU-08-005976,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 5, cell 2",SU-08-005977,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 5, cell 3",SU-08-005978,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 5, cell 4",SU-08-005979,BUSINESS_REQUIREMENT,,REQ-R0C-02295,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 6, cell 1",SU-08-005980,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 6, cell 2",SU-08-005981,USER_ACTION,,REQ-R0C-02296,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 6, cell 3",SU-08-005982,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 6, cell 4",SU-08-005983,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 7, cell 1",SU-08-005984,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 7, cell 2",SU-08-005985,USER_ACTION,,REQ-R0C-02297,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 7, cell 3",SU-08-005986,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 7, cell 4",SU-08-005987,BUSINESS_REQUIREMENT,,REQ-R0C-02298,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 8, cell 1",SU-08-005988,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 8, cell 2",SU-08-005989,USER_ACTION,,REQ-R0C-02299,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 8, cell 3",SU-08-005990,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 8, cell 4",SU-08-005991,BUSINESS_REQUIREMENT,,REQ-R0C-02300,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 9, cell 1",SU-08-005992,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 9, cell 2",SU-08-005993,BUSINESS_REQUIREMENT,,REQ-R0C-02301,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 9, cell 3",SU-08-005994,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 9, cell 4",SU-08-005995,BUSINESS_REQUIREMENT,,REQ-R0C-02302,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 10, cell 1",SU-08-005996,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 10, cell 2",SU-08-005997,BUSINESS_REQUIREMENT,,REQ-R0C-02303,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 10, cell 3",SU-08-005998,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 10, cell 4",SU-08-005999,BUSINESS_REQUIREMENT,,REQ-R0C-02304,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 11, cell 1",SU-08-006000,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 11, cell 2",SU-08-006001,BUSINESS_REQUIREMENT,,REQ-R0C-02305,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 11, cell 3",SU-08-006002,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 11, cell 4",SU-08-006003,BUSINESS_REQUIREMENT,,REQ-R0C-02306,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 12, cell 1",SU-08-006004,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 39, row 12, cell 2",SU-08-006005,BUSINESS_REQUIREMENT,,REQ-R0C-02307,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 39, row 12, cell 3",SU-08-006006,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 39, row 12, cell 4",SU-08-006007,BUSINESS_REQUIREMENT,,REQ-R0C-02308,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 1, cell 1",SU-08-006008,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 1, cell 2",SU-08-006009,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 2, cell 1",SU-08-006010,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 2, cell 2",SU-08-006011,BUSINESS_REQUIREMENT,,REQ-R0C-02309,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 3, cell 1",SU-08-006012,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 3, cell 2",SU-08-006013,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 4, cell 1",SU-08-006014,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 4, cell 2",SU-08-006015,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 5, cell 1",SU-08-006016,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 5, cell 2",SU-08-006017,BUSINESS_REQUIREMENT,,REQ-R0C-02310,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 6, cell 1",SU-08-006018,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 6, cell 2",SU-08-006019,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 7, cell 1",SU-08-006020,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 7, cell 2",SU-08-006021,BUSINESS_REQUIREMENT,,REQ-R0C-02311,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 8, cell 1",SU-08-006022,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 8, cell 2",SU-08-006023,BUSINESS_REQUIREMENT,,REQ-R0C-02312,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 9, cell 1",SU-08-006024,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 9, cell 2",SU-08-006025,BUSINESS_REQUIREMENT,,REQ-R0C-02313,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 10, cell 1",SU-08-006026,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 10, cell 2",SU-08-006027,BUSINESS_REQUIREMENT,,REQ-R0C-02314,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 40, row 11, cell 1",SU-08-006028,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 11, cell 2",SU-08-006029,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 12, cell 1",SU-08-006030,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 12, cell 2",SU-08-006031,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 13, cell 1",SU-08-006032,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 13, cell 2",SU-08-006033,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 14, cell 1",SU-08-006034,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 14, cell 2",SU-08-006035,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 40, row 15, cell 1",SU-08-006036,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 40, row 15, cell 2",SU-08-006037,BUSINESS_REQUIREMENT,,REQ-R0C-02315,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 41, row 1, cell 1",SU-08-006038,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 2, cell 1",SU-08-006039,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 3, cell 1",SU-08-006040,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 4, cell 1",SU-08-006041,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 5, cell 1",SU-08-006042,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 6, cell 1",SU-08-006043,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 7, cell 1",SU-08-006044,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 8, cell 1",SU-08-006045,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 9, cell 1",SU-08-006046,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 10, cell 1",SU-08-006047,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 11, cell 1",SU-08-006048,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 12, cell 1",SU-08-006049,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 41, row 13, cell 1",SU-08-006050,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 41, row 14, cell 1",SU-08-006051,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 41, row 15, cell 1",SU-08-006052,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 1, cell 1",SU-08-006053,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 1, cell 2",SU-08-006054,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 2, cell 1",SU-08-006055,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 2, cell 2",SU-08-006056,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 3, cell 1",SU-08-006057,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 3, cell 2",SU-08-006058,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 4, cell 1",SU-08-006059,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 4, cell 2",SU-08-006060,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 5, cell 1",SU-08-006061,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 5, cell 2",SU-08-006062,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 6, cell 1",SU-08-006063,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 6, cell 2",SU-08-006064,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 7, cell 1",SU-08-006065,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 7, cell 2",SU-08-006066,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 8, cell 1",SU-08-006067,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 8, cell 2",SU-08-006068,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 9, cell 1",SU-08-006069,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 9, cell 2",SU-08-006070,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 10, cell 1",SU-08-006071,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 10, cell 2",SU-08-006072,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 11, cell 1",SU-08-006073,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 11, cell 2",SU-08-006074,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 12, cell 1",SU-08-006075,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 12, cell 2",SU-08-006076,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 13, cell 1",SU-08-006077,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 13, cell 2",SU-08-006078,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 14, cell 1",SU-08-006079,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 14, cell 2",SU-08-006080,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 15, cell 1",SU-08-006081,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 15, cell 2",SU-08-006082,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 16, cell 1",SU-08-006083,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 16, cell 2",SU-08-006084,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 17, cell 1",SU-08-006085,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 17, cell 2",SU-08-006086,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 18, cell 1",SU-08-006087,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 18, cell 2",SU-08-006088,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 42, row 19, cell 1",SU-08-006089,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 42, row 19, cell 2",SU-08-006090,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 1, cell 1",SU-08-006091,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 1, cell 2",SU-08-006092,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 1, cell 3",SU-08-006093,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 2, cell 1",SU-08-006094,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 2, cell 2",SU-08-006095,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 2, cell 3",SU-08-006096,USER_ACTION,,REQ-R0C-02316,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 3, cell 1",SU-08-006097,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 3, cell 2",SU-08-006098,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 3, cell 3",SU-08-006099,BUSINESS_REQUIREMENT,,REQ-R0C-02317,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 4, cell 1",SU-08-006100,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 4, cell 2",SU-08-006101,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 4, cell 3",SU-08-006102,USER_ACTION,,REQ-R0C-02318,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 5, cell 1",SU-08-006103,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 5, cell 2",SU-08-006104,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 5, cell 3",SU-08-006105,BUSINESS_REQUIREMENT,,REQ-R0C-02319,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 6, cell 1",SU-08-006106,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 6, cell 2",SU-08-006107,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 6, cell 3",SU-08-006108,BUSINESS_REQUIREMENT,,REQ-R0C-02320,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 7, cell 1",SU-08-006109,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 43, row 7, cell 2",SU-08-006110,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,"table 43, row 7, cell 3",SU-08-006111,BUSINESS_REQUIREMENT,,REQ-R0C-02321,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,"table 43, row 8, cell 1",SU-08-006112,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
